datetime,date,aqi,pm25,pm10,co,no,no2,o3,so2,nh3,source,lat,lon
2022-05-07 06:00:00+00:00,2022-05-07,5.0,78.14,240.8,310.42,0.92,4.58,94.41,2.35,0.88,OpenWeather,24.8607,67.0011
2022-05-07 07:00:00+00:00,2022-05-07,5.0,79.25,240.21,297.07,0.79,3.86,94.41,2.21,0.78,OpenWeather,24.8607,67.0011
2022-05-07 08:00:00+00:00,2022-05-07,5.0,80.0,239.64,300.41,0.88,4.11,91.55,2.21,0.78,OpenWeather,24.8607,67.0011
2022-05-07 09:00:00+00:00,2022-05-07,5.0,80.59,240.66,310.42,1.09,4.84,87.98,2.09,0.81,OpenWeather,24.8607,67.0011
2022-05-07 10:00:00+00:00,2022-05-07,5.0,81.15,241.36,307.08,1.2,4.97,80.82,1.86,0.72,OpenWeather,24.8607,67.0011
2022-05-07 11:00:00+00:00,2022-05-07,5.0,81.24,246.01,307.08,1.27,5.1,70.81,1.83,0.64,OpenWeather,24.8607,67.0011
2022-05-07 12:00:00+00:00,2022-05-07,5.0,75.16,239.45,310.42,1.33,5.74,60.8,1.76,0.57,OpenWeather,24.8607,67.0011
2022-05-07 13:00:00+00:00,2022-05-07,5.0,64.98,216.02,330.45,1.16,8.23,51.5,1.82,0.59,OpenWeather,24.8607,67.0011
2022-05-07 14:00:00+00:00,2022-05-07,5.0,54.62,176.66,337.12,0.22,10.28,47.92,1.94,0.69,OpenWeather,24.8607,67.0011
2022-05-07 15:00:00+00:00,2022-05-07,5.0,48.15,145.55,313.76,0.0,8.48,52.93,2.06,0.86,OpenWeather,24.8607,67.0011
2022-05-07 16:00:00+00:00,2022-05-07,5.0,45.76,131.96,303.75,0.0,7.11,58.65,2.24,1.04,OpenWeather,24.8607,67.0011
2022-05-07 17:00:00+00:00,2022-05-07,5.0,46.74,138.05,283.72,0.0,5.4,63.66,2.09,0.91,OpenWeather,24.8607,67.0011
2022-05-07 18:00:00+00:00,2022-05-07,5.0,49.91,153.39,277.04,0.0,4.33,65.8,1.91,0.72,OpenWeather,24.8607,67.0011
2022-05-07 19:00:00+00:00,2022-05-07,5.0,53.02,167.14,270.37,0.0,3.9,67.23,1.73,0.42,OpenWeather,24.8607,67.0011
2022-05-07 20:00:00+00:00,2022-05-07,5.0,52.93,166.62,263.69,0.0,3.38,67.23,1.76,0.1,OpenWeather,24.8607,67.0011
2022-05-07 21:00:00+00:00,2022-05-07,5.0,51.14,160.3,260.35,0.0,2.59,66.52,1.94,0.04,OpenWeather,24.8607,67.0011
2022-05-07 22:00:00+00:00,2022-05-07,5.0,48.03,151.52,257.02,0.0,1.95,65.09,1.91,0.05,OpenWeather,24.8607,67.0011
2022-05-07 23:00:00+00:00,2022-05-07,5.0,45.5,148.97,253.68,0.0,1.67,63.66,1.8,0.01,OpenWeather,24.8607,67.0011
2022-05-08 00:00:00+00:00,2022-05-08,5.0,44.62,154.85,250.34,0.0,1.59,62.23,1.71,0.0,OpenWeather,24.8607,67.0011
2022-05-08 01:00:00+00:00,2022-05-08,5.0,45.19,163.37,250.34,0.0,1.82,60.8,1.85,0.0,OpenWeather,24.8607,67.0011
2022-05-08 02:00:00+00:00,2022-05-08,5.0,45.33,163.04,257.02,0.02,2.46,60.8,2.03,0.03,OpenWeather,24.8607,67.0011
2022-05-08 03:00:00+00:00,2022-05-08,5.0,44.8,156.38,297.07,0.43,4.54,61.51,2.32,0.53,OpenWeather,24.8607,67.0011
2022-05-08 04:00:00+00:00,2022-05-08,5.0,44.97,154.07,357.15,1.51,7.37,63.66,2.71,0.98,OpenWeather,24.8607,67.0011
2022-05-08 05:00:00+00:00,2022-05-08,5.0,45.03,159.92,360.49,1.79,7.03,67.95,2.65,1.01,OpenWeather,24.8607,67.0011
2022-05-08 06:00:00+00:00,2022-05-08,5.0,45.1,170.49,333.79,1.37,5.14,70.81,2.41,0.91,OpenWeather,24.8607,67.0011
2022-05-08 07:00:00+00:00,2022-05-08,5.0,45.12,176.32,310.42,1.06,3.98,69.38,2.06,0.69,OpenWeather,24.8607,67.0011
2022-05-08 08:00:00+00:00,2022-05-08,5.0,47.06,182.17,300.41,1.03,3.81,69.38,1.89,0.58,OpenWeather,24.8607,67.0011
2022-05-08 09:00:00+00:00,2022-05-08,5.0,49.75,188.54,300.41,1.15,4.11,68.66,1.68,0.51,OpenWeather,24.8607,67.0011
2022-05-08 10:00:00+00:00,2022-05-08,5.0,49.5,188.7,290.39,1.16,4.07,65.09,1.51,0.4,OpenWeather,24.8607,67.0011
2022-05-08 11:00:00+00:00,2022-05-08,5.0,45.0,177.25,287.06,1.15,4.07,58.65,1.55,0.38,OpenWeather,24.8607,67.0011
2022-05-08 12:00:00+00:00,2022-05-08,5.0,40.92,168.01,287.06,1.09,4.41,53.64,1.53,0.37,OpenWeather,24.8607,67.0011
2022-05-08 13:00:00+00:00,2022-05-08,5.0,38.67,158.1,300.41,0.87,6.25,48.64,1.61,0.42,OpenWeather,24.8607,67.0011
2022-05-08 14:00:00+00:00,2022-05-08,5.0,36.59,143.22,307.08,0.17,8.05,46.49,1.68,0.54,OpenWeather,24.8607,67.0011
2022-05-08 15:00:00+00:00,2022-05-08,5.0,34.98,131.61,293.73,0.0,6.85,47.92,1.74,0.7,OpenWeather,24.8607,67.0011
2022-05-08 16:00:00+00:00,2022-05-08,5.0,33.34,125.83,290.39,0.0,5.91,47.92,1.91,0.85,OpenWeather,24.8607,67.0011
2022-05-08 17:00:00+00:00,2022-05-08,5.0,32.41,122.68,277.04,0.0,4.5,49.35,1.76,0.75,OpenWeather,24.8607,67.0011
2022-05-08 18:00:00+00:00,2022-05-08,5.0,33.29,122.62,267.03,0.0,3.64,52.21,1.59,0.63,OpenWeather,24.8607,67.0011
2022-05-08 19:00:00+00:00,2022-05-08,5.0,33.89,121.01,257.02,0.0,3.17,55.79,1.4,0.41,OpenWeather,24.8607,67.0011
2022-05-08 20:00:00+00:00,2022-05-08,5.0,33.57,120.79,247.0,0.0,2.53,56.51,1.33,0.15,OpenWeather,24.8607,67.0011
2022-05-08 21:00:00+00:00,2022-05-08,5.0,34.08,124.8,243.66,0.0,2.23,55.79,1.7,0.2,OpenWeather,24.8607,67.0011
2022-05-08 22:00:00+00:00,2022-05-08,5.0,35.5,134.97,236.99,0.0,1.91,55.07,1.8,0.22,OpenWeather,24.8607,67.0011
2022-05-08 23:00:00+00:00,2022-05-08,5.0,36.66,143.06,233.65,0.0,1.82,55.07,1.85,0.23,OpenWeather,24.8607,67.0011
2022-05-09 00:00:00+00:00,2022-05-09,5.0,35.44,142.79,233.65,0.0,1.82,55.07,1.91,0.25,OpenWeather,24.8607,67.0011
2022-05-09 01:00:00+00:00,2022-05-09,5.0,33.01,135.19,240.33,0.0,2.18,54.36,2.12,0.33,OpenWeather,24.8607,67.0011
2022-05-09 02:00:00+00:00,2022-05-09,5.0,30.93,126.16,247.0,0.03,2.83,54.36,2.21,0.44,OpenWeather,24.8607,67.0011
2022-05-09 03:00:00+00:00,2022-05-09,5.0,31.05,123.76,290.39,0.54,4.97,52.93,2.44,0.92,OpenWeather,24.8607,67.0011
2022-05-09 04:00:00+00:00,2022-05-09,5.0,32.62,125.27,353.81,1.84,7.8,52.93,2.77,1.33,OpenWeather,24.8607,67.0011
2022-05-09 05:00:00+00:00,2022-05-09,5.0,34.57,127.65,367.16,2.32,7.88,57.94,2.86,1.47,OpenWeather,24.8607,67.0011
2022-05-09 06:00:00+00:00,2022-05-09,5.0,36.66,129.92,350.48,1.87,6.43,64.37,2.89,1.54,OpenWeather,24.8607,67.0011
2022-05-09 07:00:00+00:00,2022-05-09,5.0,38.74,131.74,323.77,1.47,5.1,67.23,2.59,1.28,OpenWeather,24.8607,67.0011
2022-05-09 08:00:00+00:00,2022-05-09,5.0,40.77,133.83,317.1,1.38,4.88,68.66,2.47,1.12,OpenWeather,24.8607,67.0011
2022-05-09 09:00:00+00:00,2022-05-09,5.0,42.62,137.89,320.43,1.54,5.31,68.66,2.32,1.04,OpenWeather,24.8607,67.0011
2022-05-09 10:00:00+00:00,2022-05-09,5.0,44.54,145.52,320.43,1.63,5.48,65.09,2.15,0.97,OpenWeather,24.8607,67.0011
2022-05-09 11:00:00+00:00,2022-05-09,5.0,45.54,152.66,327.11,1.7,6.0,62.23,2.26,0.93,OpenWeather,24.8607,67.0011
2022-05-09 12:00:00+00:00,2022-05-09,5.0,44.42,158.56,337.12,1.75,7.2,57.94,2.38,0.87,OpenWeather,24.8607,67.0011
2022-05-09 13:00:00+00:00,2022-05-09,5.0,41.18,152.86,373.84,1.62,10.97,49.35,2.56,0.95,OpenWeather,24.8607,67.0011
2022-05-09 14:00:00+00:00,2022-05-09,5.0,38.55,136.2,393.87,0.37,15.08,41.84,2.65,1.19,OpenWeather,24.8607,67.0011
2022-05-09 15:00:00+00:00,2022-05-09,5.0,38.5,129.16,373.84,0.0,13.71,41.84,2.68,1.55,OpenWeather,24.8607,67.0011
2022-05-09 16:00:00+00:00,2022-05-09,5.0,39.89,130.5,363.83,0.0,12.34,43.63,2.98,1.92,OpenWeather,24.8607,67.0011
2022-05-09 17:00:00+00:00,2022-05-09,5.0,40.42,130.88,323.77,0.0,9.34,47.92,2.83,1.71,OpenWeather,24.8607,67.0011
2022-05-09 18:00:00+00:00,2022-05-09,5.0,40.45,130.01,303.75,0.0,7.63,50.07,2.65,1.5,OpenWeather,24.8607,67.0011
2022-05-09 19:00:00+00:00,2022-05-09,5.0,40.06,129.8,283.72,0.0,6.6,50.78,2.35,1.04,OpenWeather,24.8607,67.0011
2022-05-09 20:00:00+00:00,2022-05-09,5.0,39.33,131.03,257.02,0.0,5.1,51.5,2.12,0.47,OpenWeather,24.8607,67.0011
2022-05-09 21:00:00+00:00,2022-05-09,5.0,39.27,132.63,236.99,0.0,3.51,51.5,2.12,0.32,OpenWeather,24.8607,67.0011
2022-05-09 22:00:00+00:00,2022-05-09,5.0,39.8,133.95,226.97,0.0,2.51,52.21,2.0,0.25,OpenWeather,24.8607,67.0011
2022-05-09 23:00:00+00:00,2022-05-09,5.0,41.19,133.46,226.97,0.0,2.27,52.21,2.06,0.27,OpenWeather,24.8607,67.0011
2022-05-10 00:00:00+00:00,2022-05-10,5.0,43.12,133.19,223.64,0.0,2.29,54.36,2.18,0.33,OpenWeather,24.8607,67.0011
2022-05-10 01:00:00+00:00,2022-05-10,5.0,45.53,134.66,230.31,0.0,2.83,55.79,2.44,0.43,OpenWeather,24.8607,67.0011
2022-05-10 02:00:00+00:00,2022-05-10,5.0,47.29,137.11,240.33,0.04,3.6,55.79,2.47,0.52,OpenWeather,24.8607,67.0011
2022-05-10 03:00:00+00:00,2022-05-10,5.0,49.36,142.18,297.07,0.74,6.43,53.64,2.71,1.08,OpenWeather,24.8607,67.0011
2022-05-10 04:00:00+00:00,2022-05-10,5.0,51.95,147.04,433.92,3.46,12.51,51.5,3.25,2.01,OpenWeather,24.8607,67.0011
2022-05-10 05:00:00+00:00,2022-05-10,5.0,54.89,152.12,540.73,5.64,16.28,55.79,3.67,2.88,OpenWeather,24.8607,67.0011
2022-05-10 06:00:00+00:00,2022-05-10,5.0,58.06,160.4,540.73,4.97,15.59,68.66,3.87,3.42,OpenWeather,24.8607,67.0011
2022-05-10 07:00:00+00:00,2022-05-10,5.0,59.56,167.71,473.98,3.58,12.68,79.39,3.46,2.88,OpenWeather,24.8607,67.0011
2022-05-10 08:00:00+00:00,2022-05-10,5.0,59.66,174.97,433.92,3.05,10.97,80.82,3.13,2.28,OpenWeather,24.8607,67.0011
2022-05-10 09:00:00+00:00,2022-05-10,5.0,59.19,180.76,427.25,3.24,11.14,75.82,2.86,1.95,OpenWeather,24.8607,67.0011
2022-05-10 10:00:00+00:00,2022-05-10,5.0,58.81,181.45,413.89,3.41,10.97,68.66,2.59,1.71,OpenWeather,24.8607,67.0011
2022-05-10 11:00:00+00:00,2022-05-10,5.0,59.44,173.36,427.25,3.69,12.17,62.23,2.62,1.73,OpenWeather,24.8607,67.0011
2022-05-10 12:00:00+00:00,2022-05-10,5.0,62.85,165.61,467.3,3.8,15.08,57.22,2.68,1.8,OpenWeather,24.8607,67.0011
2022-05-10 13:00:00+00:00,2022-05-10,5.0,68.58,158.61,560.76,3.35,23.65,50.07,2.95,2.03,OpenWeather,24.8607,67.0011
2022-05-10 14:00:00+00:00,2022-05-10,5.0,70.48,149.42,594.14,0.63,30.16,48.64,3.19,2.25,OpenWeather,24.8607,67.0011
2022-05-10 15:00:00+00:00,2022-05-10,5.0,66.33,136.92,520.71,0.0,24.33,65.09,3.37,2.56,OpenWeather,24.8607,67.0011
2022-05-10 16:00:00+00:00,2022-05-10,5.0,58.95,121.52,494.0,0.0,20.22,80.11,3.99,3.1,OpenWeather,24.8607,67.0011
2022-05-10 17:00:00+00:00,2022-05-10,5.0,52.45,110.31,467.3,0.0,17.82,89.41,4.47,3.45,OpenWeather,24.8607,67.0011
2022-05-10 18:00:00+00:00,2022-05-10,5.0,48.34,104.97,473.98,0.0,17.14,92.98,4.89,3.86,OpenWeather,24.8607,67.0011
2022-05-10 19:00:00+00:00,2022-05-10,5.0,44.59,101.05,447.27,0.0,16.28,92.98,4.83,3.45,OpenWeather,24.8607,67.0011
2022-05-10 20:00:00+00:00,2022-05-10,4.0,39.45,94.21,357.15,0.0,12.51,95.84,4.29,2.12,OpenWeather,24.8607,67.0011
2022-05-10 21:00:00+00:00,2022-05-10,4.0,36.03,87.87,280.38,0.0,8.23,101.57,4.05,1.52,OpenWeather,24.8607,67.0011
2022-05-10 22:00:00+00:00,2022-05-10,4.0,34.1,82.88,240.33,0.0,5.01,108.72,3.64,1.17,OpenWeather,24.8607,67.0011
2022-05-10 23:00:00+00:00,2022-05-10,4.0,33.59,81.3,230.31,0.0,3.17,111.58,2.89,0.88,OpenWeather,24.8607,67.0011
2022-05-11 00:00:00+00:00,2022-05-11,4.0,34.49,83.79,230.31,0.0,2.38,113.01,2.41,0.67,OpenWeather,24.8607,67.0011
2022-05-11 01:00:00+00:00,2022-05-11,4.0,35.52,88.79,236.99,0.0,2.53,110.15,2.41,0.64,OpenWeather,24.8607,67.0011
2022-05-11 02:00:00+00:00,2022-05-11,4.0,35.55,92.09,250.34,0.02,3.47,107.29,2.59,0.78,OpenWeather,24.8607,67.0011
2022-05-11 03:00:00+00:00,2022-05-11,4.0,34.82,89.98,307.08,0.39,6.85,110.15,3.01,1.39,OpenWeather,24.8607,67.0011
2022-05-11 04:00:00+00:00,2022-05-11,4.0,34.18,85.22,427.25,1.69,13.37,113.01,3.52,2.22,OpenWeather,24.8607,67.0011
2022-05-11 05:00:00+00:00,2022-05-11,4.0,35.43,87.49,494.0,2.65,16.28,117.3,3.58,2.79,OpenWeather,24.8607,67.0011
2022-05-11 06:00:00+00:00,2022-05-11,4.0,38.16,96.12,467.3,2.32,13.54,123.02,3.4,2.98,OpenWeather,24.8607,67.0011
2022-05-11 07:00:00+00:00,2022-05-11,5.0,39.59,105.29,400.54,1.73,9.94,123.02,2.86,2.37,OpenWeather,24.8607,67.0011
2022-05-11 08:00:00+00:00,2022-05-11,5.0,40.11,121.36,363.83,1.44,8.23,120.16,2.59,1.85,OpenWeather,24.8607,67.0011
2022-05-11 09:00:00+00:00,2022-05-11,5.0,40.88,149.99,347.14,1.34,7.88,121.59,2.35,1.55,OpenWeather,24.8607,67.0011
2022-05-11 10:00:00+00:00,2022-05-11,5.0,42.63,173.85,340.46,1.31,7.88,118.73,2.26,1.39,OpenWeather,24.8607,67.0011
2022-05-11 11:00:00+00:00,2022-05-11,5.0,41.29,153.78,353.81,1.52,9.25,108.72,2.59,1.47,OpenWeather,24.8607,67.0011
2022-05-11 12:00:00+00:00,2022-05-11,5.0,39.5,136.39,380.52,1.72,11.82,95.84,2.95,1.6,OpenWeather,24.8607,67.0011
2022-05-11 13:00:00+00:00,2022-05-11,5.0,37.45,119.66,440.6,1.52,17.48,81.54,3.4,1.82,OpenWeather,24.8607,67.0011
2022-05-11 14:00:00+00:00,2022-05-11,5.0,37.44,113.7,460.62,0.31,21.42,65.8,3.43,1.95,OpenWeather,24.8607,67.0011
2022-05-11 15:00:00+00:00,2022-05-11,5.0,40.28,120.44,433.92,0.0,18.34,59.37,3.4,2.15,OpenWeather,24.8607,67.0011
2022-05-11 16:00:00+00:00,2022-05-11,5.0,46.73,137.23,417.23,0.0,15.94,57.22,3.73,2.47,OpenWeather,24.8607,67.0011
2022-05-11 17:00:00+00:00,2022-05-11,5.0,53.32,151.91,380.52,0.0,13.19,58.65,3.81,2.47,OpenWeather,24.8607,67.0011
2022-05-11 18:00:00+00:00,2022-05-11,5.0,59.38,164.63,360.49,0.0,11.48,58.65,3.93,2.44,OpenWeather,24.8607,67.0011
2022-05-11 19:00:00+00:00,2022-05-11,5.0,64.81,177.69,330.45,0.0,10.11,57.94,3.55,1.9,OpenWeather,24.8607,67.0011
2022-05-11 20:00:00+00:00,2022-05-11,5.0,70.45,192.62,277.04,0.0,7.45,57.94,2.89,1.03,OpenWeather,24.8607,67.0011
2022-05-11 21:00:00+00:00,2022-05-11,5.0,70.72,193.71,240.33,0.0,4.76,62.23,2.56,0.72,OpenWeather,24.8607,67.0011
2022-05-11 22:00:00+00:00,2022-05-11,5.0,61.31,170.94,223.64,0.0,3.04,70.1,2.26,0.58,OpenWeather,24.8607,67.0011
2022-05-11 23:00:00+00:00,2022-05-11,5.0,49.55,141.1,220.3,0.0,2.44,79.39,2.18,0.51,OpenWeather,24.8607,67.0011
2022-05-12 00:00:00+00:00,2022-05-12,5.0,41.09,117.22,220.3,0.0,2.25,90.12,2.21,0.44,OpenWeather,24.8607,67.0011
2022-05-12 01:00:00+00:00,2022-05-12,5.0,36.19,103.09,226.97,0.0,2.61,100.14,2.44,0.44,OpenWeather,24.8607,67.0011
2022-05-12 02:00:00+00:00,2022-05-12,4.0,33.94,95.14,240.33,0.02,3.51,107.29,2.56,0.48,OpenWeather,24.8607,67.0011
2022-05-12 03:00:00+00:00,2022-05-12,4.0,34.73,91.91,300.41,0.35,6.85,110.15,2.8,0.98,OpenWeather,24.8607,67.0011
2022-05-12 04:00:00+00:00,2022-05-12,4.0,39.04,96.17,514.03,2.51,18.34,100.14,3.31,2.41,OpenWeather,24.8607,67.0011
2022-05-12 05:00:00+00:00,2022-05-12,4.0,42.03,97.06,680.92,4.81,25.36,98.71,3.78,3.67,OpenWeather,24.8607,67.0011
2022-05-12 06:00:00+00:00,2022-05-12,4.0,42.99,95.04,680.92,4.36,23.31,114.44,3.99,4.31,OpenWeather,24.8607,67.0011
2022-05-12 07:00:00+00:00,2022-05-12,4.0,42.87,97.53,587.46,3.13,17.82,125.89,3.52,3.61,OpenWeather,24.8607,67.0011
2022-05-12 08:00:00+00:00,2022-05-12,5.0,44.54,117.24,507.35,2.4,13.88,125.89,2.98,2.72,OpenWeather,24.8607,67.0011
2022-05-12 09:00:00+00:00,2022-05-12,5.0,46.87,149.96,467.3,2.12,12.17,120.16,2.59,2.15,OpenWeather,24.8607,67.0011
2022-05-12 10:00:00+00:00,2022-05-12,5.0,47.62,175.27,433.92,1.98,11.31,113.01,2.35,1.82,OpenWeather,24.8607,67.0011
2022-05-12 11:00:00+00:00,2022-05-12,5.0,44.96,163.89,460.62,2.32,13.71,104.43,2.59,2.01,OpenWeather,24.8607,67.0011
2022-05-12 12:00:00+00:00,2022-05-12,5.0,43.15,147.41,514.03,2.68,18.34,91.55,2.83,2.28,OpenWeather,24.8607,67.0011
2022-05-12 13:00:00+00:00,2022-05-12,5.0,42.07,131.98,614.17,2.4,27.76,73.67,3.16,2.6,OpenWeather,24.8607,67.0011
2022-05-12 14:00:00+00:00,2022-05-12,5.0,39.53,119.79,614.17,0.41,31.53,66.52,3.22,2.75,OpenWeather,24.8607,67.0011
2022-05-12 15:00:00+00:00,2022-05-12,5.0,37.64,113.43,507.35,0.0,22.96,77.96,3.25,2.85,OpenWeather,24.8607,67.0011
2022-05-12 16:00:00+00:00,2022-05-12,5.0,36.07,109.51,440.6,0.0,16.62,90.12,3.49,2.94,OpenWeather,24.8607,67.0011
2022-05-12 17:00:00+00:00,2022-05-12,5.0,35.42,107.11,423.91,0.0,14.22,94.41,3.58,3.17,OpenWeather,24.8607,67.0011
2022-05-12 18:00:00+00:00,2022-05-12,5.0,34.96,104.09,423.91,0.0,12.85,98.71,3.7,3.42,OpenWeather,24.8607,67.0011
2022-05-12 19:00:00+00:00,2022-05-12,5.0,33.11,102.44,377.18,0.0,10.54,105.86,3.19,2.56,OpenWeather,24.8607,67.0011
2022-05-12 20:00:00+00:00,2022-05-12,5.0,34.61,130.09,283.72,0.0,6.08,115.87,2.32,1.06,OpenWeather,24.8607,67.0011
2022-05-12 21:00:00+00:00,2022-05-12,5.0,42.76,191.8,230.31,0.0,2.78,123.02,2.03,0.55,OpenWeather,24.8607,67.0011
2022-05-12 22:00:00+00:00,2022-05-12,5.0,50.32,235.96,216.96,0.0,1.54,127.32,1.97,0.36,OpenWeather,24.8607,67.0011
2022-05-12 23:00:00+00:00,2022-05-12,5.0,52.2,228.32,216.96,0.0,1.52,125.89,2.15,0.39,OpenWeather,24.8607,67.0011
2022-05-13 00:00:00+00:00,2022-05-13,5.0,52.54,214.5,223.64,0.0,1.74,121.59,2.41,0.49,OpenWeather,24.8607,67.0011
2022-05-13 01:00:00+00:00,2022-05-13,5.0,50.78,196.08,240.33,0.0,2.59,117.3,2.86,0.74,OpenWeather,24.8607,67.0011
2022-05-13 02:00:00+00:00,2022-05-13,5.0,48.58,178.92,280.38,0.03,4.58,115.87,3.34,1.12,OpenWeather,24.8607,67.0011
2022-05-13 03:00:00+00:00,2022-05-13,5.0,48.78,167.74,387.19,0.59,10.11,113.01,4.05,2.12,OpenWeather,24.8607,67.0011
2022-05-13 04:00:00+00:00,2022-05-13,5.0,51.48,169.03,540.73,2.29,18.51,113.01,4.77,3.17,OpenWeather,24.8607,67.0011
2022-05-13 05:00:00+00:00,2022-05-13,5.0,55.8,188.22,574.11,2.88,19.36,124.45,4.65,3.48,OpenWeather,24.8607,67.0011
2022-05-13 06:00:00+00:00,2022-05-13,5.0,59.18,206.79,514.03,2.15,14.74,140.19,4.35,3.29,OpenWeather,24.8607,67.0011
2022-05-13 07:00:00+00:00,2022-05-13,5.0,61.24,234.12,433.92,1.49,10.45,143.05,3.7,2.41,OpenWeather,24.8607,67.0011
2022-05-13 08:00:00+00:00,2022-05-13,5.0,66.51,290.02,383.85,1.2,8.23,138.76,3.19,1.73,OpenWeather,24.8607,67.0011
2022-05-13 09:00:00+00:00,2022-05-13,5.0,74.94,368.33,357.15,1.1,7.37,133.04,2.77,1.31,OpenWeather,24.8607,67.0011
2022-05-13 10:00:00+00:00,2022-05-13,5.0,79.42,407.21,327.11,0.95,6.6,130.18,2.56,1.01,OpenWeather,24.8607,67.0011
2022-05-13 11:00:00+00:00,2022-05-13,5.0,80.47,395.24,313.76,0.94,7.03,125.89,2.74,0.92,OpenWeather,24.8607,67.0011
2022-05-13 12:00:00+00:00,2022-05-13,5.0,85.07,384.15,313.76,1.05,7.97,104.43,2.41,0.89,OpenWeather,24.8607,67.0011
2022-05-13 13:00:00+00:00,2022-05-13,5.0,91.0,377.5,337.12,0.99,10.71,80.82,1.94,0.96,OpenWeather,24.8607,67.0011
2022-05-13 14:00:00+00:00,2022-05-13,5.0,90.9,354.09,337.12,0.2,11.82,74.39,1.76,0.98,OpenWeather,24.8607,67.0011
2022-05-13 15:00:00+00:00,2022-05-13,5.0,93.66,339.95,307.08,0.0,8.65,78.68,1.71,0.99,OpenWeather,24.8607,67.0011
2022-05-13 16:00:00+00:00,2022-05-13,5.0,100.19,327.76,303.75,0.0,7.54,80.11,1.94,1.16,OpenWeather,24.8607,67.0011
2022-05-13 17:00:00+00:00,2022-05-13,5.0,94.69,279.75,307.08,0.0,7.28,77.96,2.18,1.41,OpenWeather,24.8607,67.0011
2022-05-13 18:00:00+00:00,2022-05-13,5.0,81.61,227.03,323.77,0.0,7.97,72.96,2.53,1.77,OpenWeather,24.8607,67.0011
2022-05-13 19:00:00+00:00,2022-05-13,5.0,68.32,187.87,317.1,0.0,8.14,68.66,2.53,1.55,OpenWeather,24.8607,67.0011
2022-05-13 20:00:00+00:00,2022-05-13,5.0,60.7,168.83,273.7,0.0,6.17,67.95,2.21,0.81,OpenWeather,24.8607,67.0011
2022-05-13 21:00:00+00:00,2022-05-13,5.0,57.86,155.3,236.99,0.0,3.21,71.53,1.76,0.47,OpenWeather,24.8607,67.0011
2022-05-13 22:00:00+00:00,2022-05-13,5.0,58.33,150.44,223.64,0.0,1.84,73.67,1.55,0.34,OpenWeather,24.8607,67.0011
2022-05-13 23:00:00+00:00,2022-05-13,5.0,62.69,169.57,216.96,0.0,1.36,75.82,1.42,0.22,OpenWeather,24.8607,67.0011
2022-05-14 00:00:00+00:00,2022-05-14,5.0,67.99,198.52,216.96,0.0,1.15,77.25,1.33,0.14,OpenWeather,24.8607,67.0011
2022-05-14 01:00:00+00:00,2022-05-14,5.0,71.46,226.43,216.96,0.0,1.3,76.53,1.39,0.13,OpenWeather,24.8607,67.0011
2022-05-14 02:00:00+00:00,2022-05-14,5.0,73.48,242.75,226.97,0.02,1.84,74.39,1.46,0.22,OpenWeather,24.8607,67.0011
2022-05-14 03:00:00+00:00,2022-05-14,5.0,75.41,255.96,263.69,0.34,3.81,72.96,1.68,0.62,OpenWeather,24.8607,67.0011
2022-05-14 04:00:00+00:00,2022-05-14,5.0,80.64,286.64,320.43,1.22,6.68,73.67,1.97,1.01,OpenWeather,24.8607,67.0011
2022-05-14 05:00:00+00:00,2022-05-14,5.0,87.2,321.28,327.11,1.47,6.68,78.68,2.03,1.16,OpenWeather,24.8607,67.0011
2022-05-14 06:00:00+00:00,2022-05-14,5.0,91.23,341.89,307.08,1.06,5.06,85.83,2.0,1.12,OpenWeather,24.8607,67.0011
2022-05-14 07:00:00+00:00,2022-05-14,5.0,90.86,348.55,287.06,0.85,4.11,87.26,1.76,0.94,OpenWeather,24.8607,67.0011
2022-05-14 08:00:00+00:00,2022-05-14,5.0,89.78,349.65,290.39,0.91,4.24,85.83,1.64,0.93,OpenWeather,24.8607,67.0011
2022-05-14 09:00:00+00:00,2022-05-14,5.0,90.12,349.43,300.41,1.1,4.97,84.4,1.55,0.97,OpenWeather,24.8607,67.0011
2022-05-14 10:00:00+00:00,2022-05-14,5.0,89.82,318.2,297.07,1.17,5.27,81.54,1.42,0.91,OpenWeather,24.8607,67.0011
2022-05-14 11:00:00+00:00,2022-05-14,5.0,92.99,271.24,297.07,1.26,5.83,77.96,1.43,0.85,OpenWeather,24.8607,67.0011
2022-05-14 12:00:00+00:00,2022-05-14,5.0,107.23,271.03,303.75,1.37,6.94,69.38,1.42,0.78,OpenWeather,24.8607,67.0011
2022-05-14 13:00:00+00:00,2022-05-14,5.0,129.51,303.38,333.79,1.3,9.94,57.22,1.45,0.76,OpenWeather,24.8607,67.0011
2022-05-14 14:00:00+00:00,2022-05-14,5.0,153.48,341.09,327.11,0.27,11.65,50.78,1.42,0.77,OpenWeather,24.8607,67.0011
2022-05-14 15:00:00+00:00,2022-05-14,5.0,166.64,372.44,290.39,0.0,8.57,50.78,1.37,0.8,OpenWeather,24.8607,67.0011
2022-05-14 16:00:00+00:00,2022-05-14,5.0,144.87,366.88,270.37,0.0,6.43,51.5,1.42,0.84,OpenWeather,24.8607,67.0011
2022-05-14 17:00:00+00:00,2022-05-14,5.0,115.7,341.52,250.34,0.0,4.63,52.93,1.31,0.7,OpenWeather,24.8607,67.0011
2022-05-14 18:00:00+00:00,2022-05-14,5.0,103.54,319.48,243.66,0.0,3.64,52.93,1.22,0.57,OpenWeather,24.8607,67.0011
